event_name,fight_id,date,weight_class,win_method,win_round,win_time,name,fighter_url,colour,str,td,sub,pass,str_against,winner,loser,blue_win,win_method_bin,num_fights,wins,losses,days_since_last_fight,tko_recieved,total_tko_recieved,fight_time,total_octagon_time,last_fight_time,last_fight_tko_received,last_fight_win,last_fight_loss,last_fight_str_against,total_str,total_str_against,height_inches,weight_lbs,reach_inches,stance
UFC_Fight_Night-Lewis_vs_Hunt,1401,2017-06-10,Flyweight,"SUB, Rear, Naked, Choke",1,0:49,Ben Nguyen,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,red,3.0,1.0,1.0,1.0,1.0,1,0,0,SUB,4,3,1,196.0,0,1,0.06666666666666667,30.2,15.0,0,1,0,22.0,147.0,120.0,65.0,125.0,65.0,Switch
UFC_221-Romero_vs_Rockhold,1068,2018-02-10,Flyweight,"SUB, Rear, Naked, Choke",3,1:43,Ben Nguyen,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,blue,21.0,0.0,0.0,0.0,27.0,0,1,0,SUB,5,4,1,245.0,0,1,11.066666666666666,30.266666666666666,0.06666666666666667,0,1,0,1.0,150.0,121.0,65.0,125.0,65.0,Switch
UFC_Fight_Night-Dos_Santos_vs_Tuivasa,688,2018-12-01,Flyweight,U-DEC,3,5:00,Ben Nguyen,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,blue,39.0,0.0,0.0,0.0,32.0,0,1,0,DEC,6,4,2,294.0,0,1,15.0,41.33333333333333,11.066666666666666,0,0,1,27.0,171.0,148.0,65.0,125.0,65.0,Switch
UFC_104-Machida_vs_Shogun,4366,2009-10-24,Heavyweight,"KO/TKO, Punches",2,0:58,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,3.0,0.0,0.0,0.0,62.0,0,1,0,TKO,0,0,0,0.0,1,0,5.083333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,76.0,265.0,78.0,Orthodox
UFC_115-Liddell_vs_Franklin,4210,2010-06-12,Heavyweight,U-DEC,3,5:00,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,44.0,5.0,2.0,14.0,33.0,1,0,1,DEC,1,0,1,231.0,0,1,15.0,5.083333333333333,5.083333333333333,1,0,1,62.0,3.0,62.0,76.0,265.0,78.0,Orthodox
UFC_135-Jones_vs_Rampage,3868,2011-09-24,Heavyweight,U-DEC,3,5:00,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,19.0,2.0,0.0,2.0,47.0,0,1,0,DEC,2,1,1,469.0,0,1,15.0,20.083333333333332,15.0,0,1,0,33.0,47.0,95.0,76.0,265.0,78.0,Orthodox
UFC_145-Jones_vs_Evans,3675,2012-04-21,Heavyweight,"KO/TKO, Punch",1,1:10,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,red,8.0,0.0,0.0,0.0,9.0,1,0,0,TKO,3,1,2,210.0,0,1,1.0166666666666666,35.08333333333333,15.0,0,0,1,47.0,66.0,142.0,76.0,265.0,78.0,Orthodox
UFC_on_FX-Belfort_vs_Bisping,3420,2013-01-19,Heavyweight,"SUB, Guillotine, Choke",2,1:01,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,12.0,0.0,0.0,0.0,17.0,0,1,0,SUB,4,2,2,273.0,0,1,6.0,36.099999999999994,1.0166666666666666,0,1,0,9.0,74.0,151.0,76.0,265.0,78.0,Orthodox
UFC_164-Henderson_vs_Pettis_2,3184,2013-08-31,Heavyweight,"KO/TKO, Punches",3,1:54,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,red,56.0,0.0,0.0,0.0,41.0,1,0,0,TKO,5,2,3,224.0,0,1,11.083333333333334,42.099999999999994,6.0,0,0,1,17.0,86.0,168.0,76.0,265.0,78.0,Orthodox
UFC_Fight_Night-Jacare_vs_Mousasi,2699,2014-09-05,Heavyweight,"KO/TKO, Punch",1,2:19,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,red,17.0,0.0,0.0,0.0,20.0,1,0,0,TKO,6,3,3,370.0,0,1,2.0166666666666666,53.18333333333333,11.083333333333334,0,1,0,41.0,142.0,209.0,76.0,265.0,78.0,Orthodox
UFC_Fight_Night-Boetsch_vs_Henderson,2335,2015-06-06,Heavyweight,"SUB, Guillotine, Choke",1,1:54,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,5.0,0.0,1.0,0.0,8.0,1,0,1,SUB,7,4,3,274.0,0,1,1.0833333333333333,55.199999999999996,2.0166666666666666,0,1,0,20.0,159.0,229.0,76.0,265.0,78.0,Orthodox
UFC_on_FOX-Johnson_vs_Bader,2030,2016-01-30,Heavyweight,"SUB, Guillotine, Choke",2,3:48,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,35.0,0.0,1.0,0.0,35.0,1,0,1,SUB,8,5,3,238.0,0,1,8.066666666666666,56.28333333333333,1.0833333333333333,0,1,0,8.0,164.0,237.0,76.0,265.0,78.0,Orthodox
UFC_Fight_Night-Rothwell_vs_Dos_Santos,1954,2016-04-10,Heavyweight,U-DEC,5,5:00,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,red,77.0,0.0,0.0,0.0,157.0,0,1,1,DEC,9,6,3,71.0,0,1,25.0,64.35,8.066666666666666,0,1,0,35.0,199.0,272.0,76.0,265.0,78.0,Orthodox
UFC_Fight_Night-Lewis_vs_Dos_Santos,559,2019-03-09,Heavyweight,U-DEC,3,5:00,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,70.0,0.0,0.0,0.0,72.0,0,1,0,DEC,10,6,4,1063.0,0,1,15.0,89.35,25.0,0,0,1,157.0,276.0,429.0,76.0,265.0,78.0,Orthodox
UFC_Fight_Night-Dos_Anjos_vs_Edwards,365,2019-07-20,Heavyweight,U-DEC,3,5:00,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,red,70.0,0.0,0.0,0.0,152.0,0,1,1,DEC,11,6,5,133.0,0,1,15.0,104.35,15.0,0,0,1,72.0,346.0,501.0,76.0,265.0,78.0,Orthodox
UFC_Fight_Night-Overeem_vs_Rozenstruik,155,2019-12-07,Heavyweight,"KO/TKO, Punches",2,4:57,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,red,58.0,0.0,0.0,0.0,53.0,1,0,0,TKO,12,6,6,140.0,0,1,9.083333333333332,119.35,15.0,0,0,1,152.0,416.0,653.0,76.0,265.0,78.0,Orthodox
UFC_Fight_Night-Smith_vs_Teixeira,12,2020-05-13,Heavyweight,S-DEC,3,5:00,Ben Rothwell,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,blue,56.0,1.0,0.0,0.0,42.0,1,0,1,DEC,13,7,6,158.0,0,1,15.0,128.43333333333334,9.083333333333332,0,1,0,53.0,474.0,706.0,76.0,265.0,78.0,Orthodox
The_Ultimate_Fighter-Team_Hughes_vs_Team_Serra_Finale,4753,2007-12-08,Welterweight,U-DEC,3,5:00,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,18.0,0.0,4.0,2.0,12.0,1,0,1,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,74.0,170.0,77.0,Orthodox
UFC_87-Seek_And_Destroy,4626,2008-08-09,Welterweight,"SUB, Armbar",2,2:28,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,41.0,1.0,2.0,2.0,12.0,1,0,0,SUB,1,1,0,245.0,0,0,7.033333333333333,15.0,15.0,0,1,0,12.0,18.0,12.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night_-_Fight_for_the_Troops,4565,2008-12-10,Welterweight,"KO/TKO, Knees",1,1:49,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,42.0,0.0,0.0,0.0,0.0,1,0,0,TKO,2,2,0,123.0,0,0,1.0666666666666667,22.03333333333333,7.033333333333333,0,1,0,12.0,59.0,24.0,74.0,170.0,77.0,Orthodox
UFC_99-The_Comeback,4445,2009-06-13,Welterweight,"KO/TKO, Punches",2,3:47,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,17.0,0.0,0.0,0.0,10.0,0,1,1,TKO,3,3,0,185.0,1,0,8.066666666666666,23.099999999999998,1.0666666666666667,0,1,0,0.0,101.0,24.0,74.0,170.0,77.0,Orthodox
UFC_106-Ortiz_vs_Griffin_2,4349,2009-11-21,Welterweight,"KO/TKO, Knee",1,3:24,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,22.0,0.0,0.0,0.0,8.0,1,0,0,TKO,4,3,1,161.0,0,1,3.033333333333333,31.166666666666664,8.066666666666666,1,0,1,10.0,118.0,34.0,74.0,170.0,77.0,Orthodox
UFC_111-St-Pierre_vs_Hardy,4264,2010-03-27,Welterweight,U-DEC,3,5:00,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,17.0,0.0,0.0,0.0,72.0,0,1,0,DEC,5,4,1,126.0,0,1,15.0,34.199999999999996,3.033333333333333,0,1,0,8.0,140.0,42.0,74.0,170.0,77.0,Orthodox
UFC_117-Silva_vs_Sonnen,4175,2010-08-07,Welterweight,U-DEC,3,5:00,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,30.0,0.0,1.0,0.0,28.0,0,1,0,DEC,6,4,2,133.0,0,1,15.0,49.199999999999996,15.0,0,0,1,72.0,157.0,114.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Henderson_vs_Dos_Anjos,2724,2014-08-23,Welterweight,"SUB, Omoplata",1,2:18,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,4.0,0.0,2.0,0.0,4.0,1,0,1,SUB,7,4,3,1477.0,0,1,2.0166666666666666,64.19999999999999,15.0,0,0,1,28.0,187.0,142.0,74.0,170.0,77.0,Orthodox
UFC_on_FOX-Dos_Santos_vs_Miocic,2558,2014-12-13,Welterweight,"SUB, Injury",1,0:57,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,4.0,0.0,0.0,0.0,2.0,1,0,1,SUB,8,5,3,112.0,0,1,0.08333333333333333,66.21666666666665,2.0166666666666666,0,1,0,4.0,191.0,146.0,74.0,170.0,77.0,Orthodox
UFC_on_FOX-Dillashaw_vs_Barao_II,2251,2015-07-25,Welterweight,S-DEC,3,5:00,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,98.0,0.0,0.0,0.0,91.0,1,0,0,DEC,9,6,3,224.0,0,1,15.0,66.29999999999998,0.08333333333333333,0,1,0,2.0,195.0,148.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Dillashaw_vs_Cruz,2046,2016-01-17,Welterweight,"KO/TKO, Punches",2,1:14,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,11.0,1.0,0.0,0.0,42.0,0,1,1,TKO,10,7,3,176.0,1,1,6.016666666666667,81.29999999999998,15.0,0,1,0,91.0,293.0,239.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Rodriguez_vs_Penn,1564,2017-01-15,Welterweight,U-DEC,3,5:00,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,49.0,0.0,0.0,0.0,54.0,1,0,1,DEC,11,7,4,364.0,0,2,15.0,87.31666666666665,6.016666666666667,1,0,1,42.0,304.0,281.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Gustafsson_vs_Teixeira,1422,2017-05-28,Welterweight,"KO/TKO, Knee",2,2:29,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,19.0,0.0,0.0,0.0,46.0,0,1,0,TKO,12,8,4,133.0,1,2,7.033333333333333,102.31666666666665,15.0,0,1,0,54.0,353.0,335.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Emmett_vs_Stephens,1043,2018-02-24,Welterweight,"KO/TKO, Punch",2,2:38,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,33.0,0.0,0.0,0.0,78.0,0,1,1,TKO,13,8,5,272.0,1,3,7.05,109.34999999999998,7.033333333333333,1,0,1,46.0,372.0,381.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Rivera_vs_Moraes,934,2018-06-01,Welterweight,"KO/TKO, Knee",1,1:56,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,10.0,0.0,0.0,0.0,5.0,1,0,1,TKO,14,8,6,97.0,0,4,1.0833333333333333,116.39999999999998,7.05,1,0,1,78.0,405.0,459.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Marreta_vs_Anders,788,2018-09-22,Welterweight,"SUB, Arm, Triangle",2,4:42,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,1.0,0.0,0.0,1.0,2.0,0,1,0,SUB,15,9,6,113.0,0,4,9.066666666666666,117.4833333333333,1.0833333333333333,0,1,0,5.0,415.0,464.0,74.0,170.0,77.0,Orthodox
UFC_230-Cormier_vs_Lewis,750,2018-11-03,Welterweight,"KO/TKO, Punches",1,1:32,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,blue,12.0,0.0,0.0,0.0,14.0,0,1,0,TKO,16,9,7,42.0,1,4,1.05,126.54999999999997,9.066666666666666,0,0,1,2.0,416.0,466.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Jacare_vs_Hermansson,488,2019-04-27,Welterweight,"KO/TKO, Elbows",2,1:18,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,46.0,0.0,0.0,0.0,28.0,0,1,1,TKO,17,9,8,175.0,1,5,6.016666666666667,127.59999999999997,1.05,1,0,1,14.0,428.0,480.0,74.0,170.0,77.0,Orthodox
UFC_245-Usman_vs_Covington,148,2019-12-14,Welterweight,"KO/TKO, Punches",2,4:55,Ben Saunders,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,red,12.0,0.0,4.0,0.0,30.0,0,1,1,TKO,18,9,9,231.0,1,6,9.083333333333332,133.61666666666665,6.016666666666667,1,0,1,28.0,474.0,508.0,74.0,170.0,77.0,Orthodox
UFC_Fight_Night-Reyes_vs_Weidman,215,2019-10-18,Heavyweight,Overturned,3,5:00,Ben Sosoli,http://www.ufcstats.com/fighter-details/326f94d6cfb1bf25,red,26.0,0.0,0.0,0.0,54.0,0,1,1,Overturned,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,72.0,265.0,72.0,Southpaw
UFC_Fight_Night-Felder_vs_Hooker,70,2020-02-22,Heavyweight,"KO/TKO, Punch",1,1:28,Ben Sosoli,http://www.ufcstats.com/fighter-details/326f94d6cfb1bf25,red,5.0,0.0,0.0,0.0,19.0,0,1,1,TKO,1,0,1,127.0,1,0,1.0333333333333334,15.0,15.0,0,0,1,54.0,26.0,54.0,72.0,265.0,72.0,Southpaw
UFC_Fight_Night-Hunt_vs_Bigfoot,3075,2013-12-06,Welterweight,"KO/TKO, Punch",1,0:43,Ben Wall,http://www.ufcstats.com/fighter-details/1ad381c8994c4e5b,red,1.0,0.0,0.0,0.0,9.0,0,1,1,TKO,0,0,0,0.0,1,0,0.06666666666666667,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,155.0,73.0,Orthodox
UFC_Fight_Night-Brown_vs_Silva,2888,2014-05-10,Lightweight,"KO/TKO, Punch",1,2:41,Ben Wall,http://www.ufcstats.com/fighter-details/1ad381c8994c4e5b,blue,4.0,0.0,0.0,0.0,20.0,0,1,0,TKO,1,0,1,155.0,1,1,2.066666666666667,0.06666666666666667,0.06666666666666667,1,0,1,9.0,1.0,9.0,70.0,155.0,73.0,Orthodox
UFC_Fight_Night-Rockhold_vs_Philippou,3032,2014-01-15,Lightweight,"SUB, Rear, Naked, Choke",1,1:45,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,blue,9.0,0.0,1.0,1.0,5.0,1,0,1,SUB,0,0,0,0.0,0,0,1.0666666666666667,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Minotauro_vs_Nelson,2929,2014-04-11,Lightweight,"KO/TKO, Punches",1,4:20,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,9.0,0.0,0.0,0.0,34.0,0,1,1,TKO,1,1,0,86.0,1,0,4.033333333333333,1.0666666666666667,1.0666666666666667,0,1,0,5.0,9.0,5.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Henderson_vs_Dos_Anjos,2722,2014-08-23,Lightweight,"SUB, Arm, Triangle",2,3:38,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,26.0,2.0,1.0,2.0,34.0,1,0,0,SUB,2,1,1,134.0,0,1,8.05,5.1,4.033333333333333,1,0,1,34.0,18.0,39.0,70.0,155.0,72.0,Southpaw
UFC_179-Aldo_vs_Mendes_2,2634,2014-10-25,Lightweight,U-DEC,3,5:00,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,32.0,3.0,0.0,2.0,21.0,1,0,0,DEC,3,2,1,63.0,0,1,15.0,13.15,8.05,0,1,0,34.0,44.0,73.0,70.0,155.0,72.0,Southpaw
UFC_185-Pettis_vs_Dos_Anjos,2457,2015-03-14,Lightweight,"SUB, Rear, Naked, Choke",2,2:38,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,27.0,1.0,2.0,4.0,17.0,1,0,0,SUB,4,3,1,140.0,0,1,7.05,28.15,15.0,0,1,0,21.0,76.0,94.0,70.0,155.0,72.0,Southpaw
UFC_on_FOX-Machida_vs_Rockhold,2409,2015-04-18,Lightweight,U-DEC,3,5:00,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,27.0,2.0,1.0,11.0,11.0,1,0,0,DEC,5,4,1,35.0,0,1,15.0,35.199999999999996,7.05,0,1,0,17.0,103.0,111.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Teixeira_vs_Saint_Preux,2220,2015-08-08,Lightweight,S-DEC,3,5:00,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,75.0,0.0,0.0,0.0,84.0,1,0,0,DEC,6,5,1,112.0,0,1,15.0,50.199999999999996,15.0,0,1,0,11.0,130.0,122.0,70.0,155.0,72.0,Southpaw
UFC_on_FOX-Teixeira_vs_Evans,1947,2016-04-16,Lightweight,"SUB, Rear, Naked, Choke",2,1:20,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,27.0,1.0,0.0,0.0,11.0,0,1,1,SUB,7,6,1,252.0,0,1,6.033333333333333,65.19999999999999,15.0,0,1,0,84.0,205.0,206.0,70.0,155.0,72.0,Southpaw
UFC_199-Rockhold_vs_Bisping_2,1887,2016-06-04,Lightweight,"KO/TKO, Punch",1,4:16,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,46.0,0.0,0.0,0.0,9.0,1,0,0,TKO,8,6,2,49.0,0,1,4.016666666666667,71.23333333333332,6.033333333333333,0,0,1,11.0,232.0,217.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Dos_Anjos_vs_Ferguson,1686,2016-11-05,Lightweight,U-DEC,3,5:00,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,60.0,0.0,0.0,0.0,41.0,1,0,0,DEC,9,7,2,154.0,0,1,15.0,75.24999999999999,4.016666666666667,0,1,0,9.0,278.0,226.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Belfort_vs_Gastelum,1496,2017-03-11,Lightweight,"KO/TKO, Flying, Knee",2,3:35,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,blue,51.0,0.0,0.0,0.0,30.0,0,1,0,TKO,10,8,2,126.0,1,1,8.05,90.24999999999999,15.0,0,1,0,41.0,338.0,267.0,70.0,155.0,72.0,Southpaw
UFC_216-Ferguson_vs_Lee,1251,2017-10-07,Lightweight,M-DEC,3,5:00,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,blue,81.0,0.0,0.0,2.0,36.0,1,0,1,DEC,11,8,3,210.0,0,2,15.0,98.29999999999998,8.05,1,0,1,30.0,389.0,297.0,70.0,155.0,72.0,Southpaw
UFC_222-Cyborg_vs_Kunitskaya,1030,2018-03-03,Lightweight,"KO/TKO, Punch",1,0:42,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,4.0,0.0,0.0,0.0,8.0,0,1,1,TKO,12,9,3,147.0,1,2,0.06666666666666667,113.29999999999998,15.0,0,1,0,36.0,470.0,333.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Korean_Zombie_vs_Rodriguez,733,2018-11-10,Lightweight,U-DEC,3,5:00,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,44.0,4.0,2.0,5.0,8.0,1,0,0,DEC,13,9,4,252.0,0,3,15.0,113.36666666666665,0.06666666666666667,1,0,1,8.0,474.0,341.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Lewis_vs_Dos_Santos,560,2019-03-09,Lightweight,"SUB, Armbar",2,4:41,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,red,37.0,2.0,1.0,4.0,31.0,1,0,0,SUB,14,10,4,119.0,0,3,9.066666666666666,128.36666666666665,15.0,0,1,0,8.0,518.0,349.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Maia_vs_Askren,204,2019-10-26,Lightweight,"SUB, Rear, Naked, Choke",1,2:02,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,blue,13.0,2.0,1.0,1.0,3.0,1,0,1,SUB,15,11,4,231.0,0,3,2.0,137.4333333333333,9.066666666666666,0,1,0,31.0,555.0,380.0,70.0,155.0,72.0,Southpaw
UFC_248-Adesanya_vs_Romero,46,2020-03-07,Lightweight,"KO/TKO, Punch",2,1:00,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,blue,12.0,1.0,2.0,1.0,15.0,1,0,1,TKO,16,12,4,133.0,0,3,6.0,139.4333333333333,2.0,0,1,0,3.0,568.0,383.0,70.0,155.0,72.0,Southpaw
UFC_Fight_Night-Swanson_vs_Ortega,1143,2017-12-09,Bantamweight,U-DEC,3,5:00,Benito Lopez,http://www.ufcstats.com/fighter-details/773f7feacf96153e,blue,78.0,0.0,1.0,1.0,78.0,1,0,1,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,135.0,73.0,Switch
UFC_Fight_Night-Ngannou_vs_Velasquez,601,2019-02-17,Bantamweight,"SUB, Guillotine, Choke",1,3:09,Benito Lopez,http://www.ufcstats.com/fighter-details/773f7feacf96153e,blue,7.0,0.0,0.0,0.0,7.0,0,1,0,SUB,1,1,0,435.0,0,0,3.0,15.0,15.0,0,1,0,78.0,78.0,78.0,70.0,135.0,73.0,Switch
UFC_Fight_Night-De_Randamie_vs_Ladd,384,2019-07-13,Bantamweight,U-DEC,3,5:00,Benito Lopez,http://www.ufcstats.com/fighter-details/773f7feacf96153e,red,54.0,0.0,0.0,0.0,64.0,1,0,0,DEC,2,1,1,146.0,0,0,15.0,18.0,3.0,0,0,1,7.0,85.0,85.0,70.0,135.0,73.0,Switch
UFC_37-High_Impact,5263,2002-05-10,Welterweight,Overturned,1,0:27,Benji Radach,http://www.ufcstats.com/fighter-details/01b39decaf0abf6a,red,10.0,0.0,0.0,0.0,0.0,1,0,0,Overturned,0,0,0,0.0,0,0,0.03333333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,185.0,,Orthodox
UFC_375-As_Real_As_It_Gets,5252,2002-06-22,Welterweight,U-DEC,3,5:00,Benji Radach,http://www.ufcstats.com/fighter-details/01b39decaf0abf6a,red,26.0,0.0,0.0,1.0,0.0,1,0,0,DEC,1,1,0,43.0,0,0,15.0,0.03333333333333333,0.03333333333333333,0,1,0,0.0,10.0,0.0,70.0,185.0,,Orthodox
UFC_39-The_Warriors_Return,5243,2002-09-27,Welterweight,KO/TKO,1,4:16,Benji Radach,http://www.ufcstats.com/fighter-details/01b39decaf0abf6a,blue,7.0,0.0,0.0,0.0,6.0,0,1,0,TKO,2,2,0,97.0,1,0,4.016666666666667,15.033333333333333,15.0,0,1,0,0.0,36.0,0.0,70.0,185.0,,Orthodox
UFC_on_FX-Sotiropoulos_vs_Pearson,3459,2012-12-14,Welterweight,"KO/TKO, Kick",1,4:57,Benny Alloway,http://www.ufcstats.com/fighter-details/c4fe2e9a06ea5bcb,red,16.0,0.0,0.0,0.0,4.0,1,0,0,TKO,0,0,0,0.0,0,0,4.083333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,170.0,75.0,Orthodox
UFC_on_FUEL_TV-Mousasi_vs_Latifi,3346,2013-04-06,Welterweight,U-DEC,3,5:00,Benny Alloway,http://www.ufcstats.com/fighter-details/c4fe2e9a06ea5bcb,red,9.0,1.0,0.0,2.0,37.0,0,1,1,DEC,1,1,0,113.0,0,0,15.0,4.083333333333333,4.083333333333333,0,1,0,4.0,16.0,4.0,71.0,170.0,75.0,Orthodox
UFC_Fight_Night-Condit_vs_Kampmann_2,3203,2013-08-28,Welterweight,"SUB, D'Arce, Choke",1,4:19,Benny Alloway,http://www.ufcstats.com/fighter-details/c4fe2e9a06ea5bcb,red,6.0,0.0,0.0,0.0,5.0,0,1,1,SUB,2,1,1,144.0,0,0,4.016666666666667,19.083333333333332,15.0,0,0,1,37.0,25.0,41.0,71.0,170.0,75.0,Orthodox
UFC_129-St-Pierre_vs_Shields,3982,2011-04-30,Lightweight,U-DEC,3,5:00,Benson Henderson,http://www.ufcstats.com/fighter-details/2676b28836a5a836,red,56.0,3.0,0.0,0.0,11.0,1,0,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,69.0,170.0,70.0,Southpaw
UFC_Live-Hardy_vs_Lytle,3901,2011-08-14,Lightweight,U-DEC,3,5:00,Benson Henderson,http://www.ufcstats.com/fighter-details/2676b28836a5a836,red,65.0,7.0,2.0,6.0,14.0,1,0,0,DEC,1,1,0,106.0,0,0,15.0,15.0,15.0,0,1,0,11.0,56.0,11.0,69.0,170.0,70.0,Southpaw
UFC_on_FOX-Velasquez_vs_Dos_Santos,3815,2011-11-12,Lightweight,U-DEC,3,5:00,Benson Henderson,http://www.ufcstats.com/fighter-details/2676b28836a5a836,blue,40.0,2.0,0.0,3.0,11.0,1,0,1,DEC,2,2,0,90.0,0,0,15.0,30.0,15.0,0,1,0,14.0,121.0,25.0,69.0,170.0,70.0,Southpaw
UFC_144-Edgar_vs_Henderson,3708,2012-02-25,Lightweight,U-DEC,5,5:00,Benson Henderson,http://www.ufcstats.com/fighter-details/2676b28836a5a836,red,87.0,1.0,3.0,0.0,68.0,1,0,0,DEC,3,3,0,105.0,0,0,25.0,45.0,15.0,0,1,0,11.0,161.0,36.0,69.0,170.0,70.0,Southpaw
